2.444364757825390200e-08	4.455452937180091888e-02	1.824263877014010160e-01
6.212520671233789926e-07	4.438669269550012814e-02	1.820659443231719687e-01
3.775311590015206775e-06	4.421971627142531197e-02	1.814362019889828037e-01
5.201639172724981108e-07	4.405469144444257301e-02	1.810899380967773697e-01
8.741262136346961142e-07	4.389072186770955758e-02	1.804463344153784954e-01
7.388684526432598432e-07	4.372863872265755208e-02	1.801148663307916564e-01
2.828081700115281372e-06	4.356751960339260571e-02	1.794571960903451613e-01
1.902870301329073754e-07	4.340841133721045492e-02	1.791410988849641561e-01
8.739787169531609834e-07	4.325026681963123343e-02	1.784691688758268668e-01
2.196176195132584774e-06	4.309387477083183315e-02	1.781689777647265660e-01
1.051453411088365542e-06	4.293888660019554160e-02	1.774826073544135130e-01
6.682335496402402875e-08	4.278496941309872098e-02	1.771988190830156573e-01
1.702402743497533066e-06	4.263283349047481546e-02	1.765483446574866444e-01
2.363929955562227292e-06	4.248135618319608120e-02	1.762309148814144577e-01
1.478348136796370227e-06	4.233189329073220458e-02	1.756590342438424657e-01
1.438577495193466005e-06	4.218304542528133333e-02	1.752655348208545516e-01
7.564981358426647873e-07	4.203588424868878043e-02	1.747702346281672925e-01
3.217416972844944212e-07	4.189004035011644617e-02	1.743029277513712949e-01
1.396029179479008064e-06	4.174514128764304777e-02	1.738822401051188238e-01
1.526235162030431525e-06	4.160194527545228727e-02	1.734100952812429042e-01
1.929132222411311659e-06	4.145941918504272850e-02	1.729953250985358237e-01
7.362719449469090627e-07	4.131867762016419587e-02	1.725374776877079408e-01
1.485392833733278906e-06	4.117833662995198235e-02	1.721097454730199372e-01
2.112767193904185881e-06	4.103994486245978596e-02	1.716667272317898285e-01
8.000109636481945313e-07	4.090198417362926608e-02	1.712257397539832526e-01
7.315858386036655503e-07	4.076573548138897468e-02	1.707980413754743854e-01
1.908127594152375650e-06	4.062996445801637241e-02	1.703435302628277803e-01
9.221962871987232635e-08	4.049589847650750252e-02	1.699316033781860247e-01
3.643846447076715123e-07	4.036221838571637383e-02	1.694633241734315732e-01
2.175250181091215040e-07	4.023039515503681191e-02	1.690675832630896269e-01
1.829007536924276422e-06	4.009887815040717729e-02	1.685853144956434013e-01
3.082126847742117093e-06	3.996921355479290255e-02	1.682061387144975217e-01
1.200297384262860589e-06	3.983989348847307571e-02	1.677096809910669784e-01
4.343930367078918664e-07	3.971220799510769700e-02	1.673474159114611837e-01
8.576401384630116809e-07	3.958500361265010481e-02	1.668365910260166118e-01
1.832824650299658131e-06	3.945930475038743335e-02	1.664915503022404430e-01
2.983940021239472884e-06	3.933428135964744249e-02	1.660042346529244650e-01
7.483716987423394418e-06	3.921059233502726532e-02	1.656386673239935159e-01
1.140396736560439495e-06	3.908753366140538255e-02	1.652076788585583600e-01
4.004322694435569208e-07	3.896572572983284660e-02	1.647888830717033626e-01
1.060302351189867931e-06	3.884447072220138103e-02	1.644129402442779386e-01
2.505152174987756997e-06	3.872444520129711409e-02	1.639423049200540161e-01
6.728969470792822705e-07	3.860508073839827303e-02	1.636201520695056422e-01
6.595888418781115092e-08	3.848685722931538544e-02	1.630990321016937417e-01
1.612117705773741250e-06	3.836928640512270172e-02	1.628294392588973127e-01
7.951625935476158702e-07	3.825268426551072659e-02	1.623121938627446470e-01
2.406071485605565385e-06	3.813681309089392291e-02	1.620409189071984057e-01
3.241204851844869950e-06	3.802181336419740293e-02	1.615395141786242217e-01
5.014070131245662587e-07	3.790774216638174293e-02	1.612547007503274399e-01
5.361827673522334692e-07	3.779427563753143954e-02	1.607694132288375322e-01
3.742458289102135183e-07	3.768214614997141693e-02	1.604708876051088584e-01
5.344920330982438905e-07	3.757028622142549734e-02	1.600019672140903793e-01
6.947844251037338381e-07	3.745975145315491583e-02	1.596895757798947879e-01
7.206750820554219672e-07	3.734949497589128142e-02	1.592372472163104957e-01
2.386486717131930391e-07	3.724057681555296984e-02	1.589108554581475929e-01
1.207988149509731102e-07	3.713205935550492609e-02	1.584753195114789182e-01
2.960808133334325021e-06	3.702466977775691059e-02	1.581348110569003595e-01
1.453183360311527395e-07	3.691772489211445768e-02	1.577162458612768603e-01
4.282133324373660344e-06	3.681188465475889598e-02	1.573615215618717755e-01
1.743415273897097606e-06	3.670644386997857361e-02	1.569600837850797515e-01
3.313921307257494675e-06	3.660217547513817254e-02	1.565910608408789817e-01
8.390411698963595732e-07	3.649832372146669113e-02	1.562068868137133637e-01
5.201876418503559307e-07	3.639545055532344975e-02	1.558322938987904971e-01
3.951728060475057092e-07	3.629325383100916180e-02	1.554567047262817026e-01
1.286315764570389319e-06	3.619186312081532769e-02	1.551227538626750446e-01
1.872013506432068652e-06	3.609102322459344092e-02	1.547095837712800792e-01
8.988652517860629132e-07	3.599098742921894023e-02	1.544154489269083941e-01
1.307201802511204214e-06	3.589141670862110861e-02	1.539655668731137461e-01
4.033499816813446159e-06	3.579268595492113292e-02	1.537104380356438260e-01
7.339146979590260855e-07	3.569425384224522019e-02	1.532246938250616530e-01
1.224825942003349155e-06	3.559673660899038278e-02	1.530077768169321173e-01
1.078859381220542701e-06	3.549948266105492495e-02	1.524870014696458331e-01
2.985556470380679173e-07	3.540321204837363483e-02	1.523075177510682665e-01
8.641352594552717536e-07	3.530721304641711022e-02	1.517605483082801188e-01
2.193868492206263454e-06	3.521215207003976222e-02	1.516097103288228665e-01
1.429271869579640253e-06	3.511718510958688338e-02	1.510789281406335061e-01
5.904149904395472603e-08	3.502338919898567715e-02	1.509144012002451851e-01
6.680038896478279753e-07	3.492962546349753783e-02	1.503999035790187788e-01
1.007580945788788540e-06	3.483684260125131937e-02	1.502216343146781097e-01
1.904923130346958260e-06	3.474430366983646823e-02	1.497235035395447778e-01
6.010426005786939641e-07	3.465249699602627326e-02	1.495314510525768692e-01
3.029672854815146366e-07	3.456121929353645622e-02	1.490497551444515678e-01
4.369114070534863004e-07	3.447054648149629197e-02	1.488438903496809851e-01
2.332967924179030206e-06	3.438030521583421845e-02	1.483786838083113735e-01
9.913425058627467479e-08	3.429076611813159509e-02	1.481589888140491529e-01
1.336324607144334653e-06	3.420160144466302676e-02	1.477103133191582374e-01
2.347736650420984006e-06	3.411311748759294354e-02	1.474767808364311761e-01
5.527474086775008288e-08	3.402501345599376337e-02	1.470446659148914037e-01
3.146561718403440011e-07	3.393748968863765508e-02	1.467972986944149349e-01
2.918792150197191404e-06	3.385057730260371267e-02	1.463817623552735037e-01
5.079690796883085113e-07	3.376404369659952165e-02	1.461205726507582847e-01
2.126354756992743233e-07	3.367810397600234235e-02	1.457216219898178622e-01
2.554288723310982334e-06	3.359262227241091581e-02	1.454466310462824152e-01
1.257954344510703315e-07	3.350753370899346717e-02	1.450642628218433150e-01
6.633179996246019172e-07	3.342312767957001524e-02	1.448149925463455001e-01
2.782737513751243341e-07	3.333884423717571599e-02	1.444097015689492780e-01
3.540534625479097031e-07	3.325554953639954514e-02	1.441888930438188776e-01
3.645538755314703394e-07	3.317207733740290543e-02	1.437579537201499891e-01
3.442213818427575234e-07	3.308982226889534140e-02	1.435650995539524688e-01
1.279223551087227406e-06	3.300712189268786845e-02	1.431090335898886901e-01
7.521693937521944928e-07	3.292584695905640541e-02	1.429436357769841015e-01
1.146329367429643753e-06	3.284406259744430262e-02	1.424629543691333655e-01
6.402234409286222672e-08	3.276370998579038185e-02	1.423245241271428041e-01
8.683180574564630660e-07	3.268280853136076164e-02	1.418197281737487714e-01
1.662031054953244658e-07	3.260329410137838974e-02	1.417077857805065788e-01
2.774040830239021815e-07	3.252331741572208473e-02	1.411793660903157277e-01
2.547591097662449400e-07	3.244461901102697193e-02	1.410934407206829722e-01
9.904862765530708657e-07	3.236570895321152358e-02	1.405549951624278093e-01
2.345531246519816371e-07	3.228774995663225705e-02	1.404815077824384528e-01
2.805454024645825939e-08	3.220981192954655570e-02	1.399587098935247131e-01
3.259451486492537242e-08	3.213272190400216083e-02	1.398720046933983885e-01
1.962282454304187240e-07	3.205580709969061554e-02	1.393648315705997565e-01
1.982499384656222219e-06	3.197960188571433160e-02	1.392649481139269785e-01
2.518248933824906999e-07	3.190358391032206004e-02	1.387733696573700271e-01
8.883214897004165778e-07	3.182826930996406761e-02	1.386603536752916699e-01
3.948705723733070272e-06	3.175292084258952291e-02	1.381843329580140778e-01
1.921762507864355207e-06	3.167859047632781699e-02	1.380582360162084798e-01
5.374713220969093430e-07	3.160385187898729492e-02	1.375977296374205627e-01
6.976819892873437935e-06	3.153050993282230374e-02	1.374586088178594290e-01
8.619622499095314083e-08	3.145652007850931187e-02	1.370135672406879723e-01
2.162707533059915477e-07	3.138406359780983312e-02	1.368614848374647419e-01
2.633431193110880031e-07	3.131088916291583507e-02	1.364318527119173230e-01
1.579078436663231000e-07	3.123911703376672580e-02	1.362668759404911389e-01
1.102403595076850706e-07	3.116679956727491652e-02	1.358525924123352713e-01
7.156644743488982385e-07	3.109561447367844775e-02	1.356747931315673839e-01
1.842856764522338153e-06	3.102434553270035089e-02	1.352757921377837347e-01
2.501105082153287640e-06	3.095375908899817424e-02	1.350852465841778649e-01
2.484042743944314680e-06	3.088338115358853567e-02	1.347014571356081047e-01
6.110928393587844454e-07	3.081339467544029834e-02	1.345047497395168712e-01
1.329849768305635394e-06	3.074387398002390720e-02	1.341295921209768038e-01
3.826056174993652803e-06	3.067454776339825079e-02	1.339532798905302968e-01
1.644538269920253759e-07	3.060576191505341714e-02	1.335602012926594417e-01
3.813830284325747666e-07	3.053710405061134739e-02	1.334039745579868597e-01
6.357112924959551492e-07	3.046904483523039595e-02	1.329932883482912165e-01
2.931406063250152627e-06	3.040114649530919685e-02	1.328568424591050068e-01
2.105870375636656466e-06	3.033374819417547844e-02	1.324288564991493722e-01
6.613117026071924087e-07	3.026665980819048113e-02	1.323118917260101557e-01
9.394119411254564511e-07	3.020000412993799691e-02	1.318669084844634742e-01
2.571505433479615021e-06	3.013350807848652960e-02	1.317691299217452205e-01
1.450754629709477550e-07	3.006758756402557950e-02	1.313074465852846484e-01
3.078637713871401616e-06	3.000166859465714861e-02	1.312285640558637501e-01
1.190332558742568381e-06	2.993655698845047383e-02	1.307504726379314919e-01
1.784858838504987943e-07	2.987122482856252939e-02	1.306902005996207761e-01
1.544069077041854143e-06	2.980680114486791710e-02	1.301959880470329178e-01
1.732628243308886873e-06	2.974208464034543489e-02	1.301540455007731967e-01
3.600755977828384857e-07	2.967830700493312782e-02	1.296439937981871959e-01
7.600271940688685390e-07	2.961425322939791396e-02	1.296201041980052371e-01
1.617597109593305049e-06	2.955105095963520001e-02	1.291183786407208434e-01
3.115278826015810409e-07	2.948766871658387023e-02	1.290883816349891466e-01
6.496187018173449346e-08	2.942507660008105222e-02	1.286008605998644194e-01
9.620877868127264421e-07	2.936231914930270345e-02	1.285588822740945658e-01
2.898739406953509956e-06	2.930031613239869603e-02	1.280854812843011947e-01
1.124776140384517453e-06	2.923817884908229067e-02	1.280316101097556114e-01
1.030249399125438003e-07	2.917678724503744089e-02	1.275722418314036433e-01
4.224120323970126378e-06	2.911520495113190110e-02	1.275065686815089472e-01
5.722888816901694486e-07	2.905446710824236001e-02	1.270611430884153181e-01
4.023261807040157123e-07	2.899351239163132365e-02	1.269837610867106115e-01
9.210363920153508133e-08	2.893322482179496238e-02	1.265521856185520821e-01
3.847144131041702053e-07	2.887294571872133300e-02	1.264631899929421488e-01
7.202001574280192386e-07	2.881305580835611529e-02	1.260453697070587631e-01
4.732593478738722492e-07	2.875349173103385059e-02	1.259448576501153716e-01
2.518620267677462721e-06	2.869407531694652402e-02	1.255406953672177917e-01
6.500261875430624059e-07	2.863508588850924644e-02	1.254287659022839674e-01
2.332901981816348780e-06	2.857621058898906358e-02	1.250381623463074909e-01
1.143382508672630138e-07	2.851774695604300178e-02	1.249149161991699453e-01
1.431044211575027703e-06	2.845936348215983430e-02	1.245377701315077967e-01
6.144305064736954591e-08	2.840144255272850776e-02	1.244033096074153022e-01
1.228062756597481098e-06	2.834358620729056019e-02	1.240395179557505223e-01
1.592778572125086445e-07	2.828618516678074388e-02	1.238939468215618511e-01
1.177891079307338829e-06	2.822882126389271093e-02	1.235434048035121135e-01
7.809037758654824302e-07	2.817203943597204607e-02	1.233942387944691466e-01
7.296727713435036122e-07	2.811511290543164746e-02	1.230494294165471181e-01
2.407557538885995996e-07	2.805891569836107755e-02	1.229147611174802868e-01
1.637983593205660782e-07	2.800249531798696540e-02	1.225575902995608701e-01
4.518053340341054991e-07	2.794681014010784448e-02	1.224372351610784060e-01
2.056594947674739160e-07	2.789083955183014468e-02	1.220678857258186700e-01
5.147531281224360100e-07	2.783564074477759206e-02	1.219616614986431258e-01
1.620933383517098036e-06	2.778019009240010467e-02	1.215803137426921809e-01
1.890364521479892534e-07	2.772536341576247940e-02	1.214880404368572364e-01
7.617379278457292457e-07	2.767048496968887300e-02	1.210978070883347857e-01
1.496564655090182328e-06	2.761603150300835988e-02	1.210163720222822703e-01
1.860798384174106035e-06	2.756167199710117185e-02	1.206176470830948033e-01
4.749746348592376322e-07	2.750759523759242764e-02	1.205466560478368754e-01
1.339728003202367290e-06	2.745372833874878266e-02	1.201395251990929891e-01
8.549904304544497791e-07	2.740008124017136171e-02	1.200788920591790432e-01
2.134426811304171445e-06	2.734668690847392308e-02	1.196634420207001170e-01
1.140973537872014276e-09	2.729348547333062397e-02	1.196130793609880838e-01
9.789428023765367470e-07	2.724059441441260832e-02	1.191893978067488646e-01
7.696022840120164688e-07	2.718784238097262523e-02	1.191492170231501779e-01
1.098466287041688361e-06	2.713535583308535060e-02	1.187173925001548946e-01
4.005110967320035797e-07	2.708300757320195387e-02	1.186873038868437868e-01
1.118110638964608938e-06	2.703097735064301232e-02	1.182474257373141713e-01
1.272908322746957310e-06	2.697902249881400580e-02	1.182273385705276403e-01
8.326369559941149134e-07	2.692746621689392009e-02	1.177794968572758449e-01
2.548995978735035806e-07	2.687584888170475514e-02	1.177693194758288597e-01
1.310624289097006567e-07	2.682471751372696167e-02	1.173306563946702741e-01
4.833542832285292468e-07	2.677349565646082452e-02	1.173132447933336597e-01
1.309340342814380165e-07	2.672285415652318752e-02	1.168866024848032037e-01
7.651255125029621240e-07	2.667196777797352716e-02	1.168591125082794058e-01
2.129476455170475901e-06	2.662176703625612761e-02	1.164443858525523456e-01
1.216852416163760608e-06	2.657119489108317884e-02	1.164069204061474738e-01
1.261775847419960295e-06	2.652141190085214456e-02	1.160040036726331936e-01
8.820016974553368527e-07	2.647126629318241955e-02	1.159566660781610192e-01
2.319637698589005481e-06	2.642186848208178881e-02	1.155654529906623429e-01
2.946848436380378189e-06	2.637209430976944838e-02	1.155083469266832141e-01
1.849009588217320754e-07	2.632302645649830727e-02	1.151287307259552528e-01
5.066220888361172570e-07	2.627367346938582274e-02	1.150619601705199502e-01
1.500685938488066640e-06	2.622493763622836538e-02	1.146945485165947187e-01
9.652967492002062500e-08	2.617602051703187688e-02	1.146175028501263959e-01
1.127694771896337045e-06	2.612760035308153012e-02	1.142630620210987047e-01
2.295297463206225075e-08	2.607912011710333475e-02	1.141749718327181862e-01
1.917313442678647561e-06	2.603103515455397476e-02	1.138333592474542466e-01
1.964045647895318325e-06	2.598297491794239467e-02	1.137343638172881866e-01
6.730755184314318740e-07	2.593514371806803637e-02	1.134054382206540201e-01
3.587992043890819716e-07	2.588751781382167896e-02	1.132956753395284455e-01
1.434521918142195318e-06	2.583997131325158070e-02	1.129792967877464305e-01
1.139336437638860389e-06	2.579270134404548775e-02	1.128589027766605524e-01
3.231807448494591894e-06	2.574551265340907849e-02	1.125549326230587677e-01
1.894098609407646183e-06	2.569857772836691215e-02	1.124240423521718490e-01
3.315847189877541012e-08	2.565175390633204697e-02	1.121323432333092285e-01
1.823572816306295863e-06	2.560515399523687063e-02	1.119980189964049910e-01
6.201514743398028884e-07	2.555868877308462711e-02	1.117115259626151880e-01
5.655032306872698200e-07	2.551242236233437072e-02	1.115862264048181896e-01
1.163415217497743015e-07	2.546625209952520230e-02	1.112924779973918921e-01
8.761491070430338368e-07	2.542035946864554946e-02	1.111761150120326724e-01
6.993866379367830177e-07	2.537450717454501140e-02	1.108751963711491206e-01
1.115443147917116740e-06	2.532898556130819614e-02	1.107676816052312607e-01
1.748973783577412178e-07	2.528341155134176607e-02	1.104596779691843222e-01
1.562400764321125735e-07	2.523829869672341436e-02	1.103609228662122410e-01
4.162542380781175666e-07	2.519298660285560626e-02	1.100459195331748852e-01
